sample_idx,pod_id,y,stage2_score,stage1_score_sample,stage1_mean_score,stage1_vote_count,stage1_peak_score
41,38,0,0.0,0.0,0.11052130162715912,1,0.11052130162715912
41,18,0,0.0,0.09205897152423859,0.16043263270209232,6,0.5106946229934692
41,35,0,0.0,0.0,0.15693993866443634,2,0.23703964054584503
41,30,0,0.0,0.0,0.2488671839237213,1,0.2488671839237213
41,32,0,0.0,0.0,0.05987196043133736,3,0.0881086140871048
41,29,0,0.0,0.0,0.014150664501357824,2,0.02649318426847458
41,31,0,0.0,0.0,0.04804918554145843,2,0.09425964951515198
41,47,0,0.0,0.0,0.06471777707338333,1,0.06471777707338333
41,41,0,0.0,0.0,0.04574463400058448,2,0.0847301185131073
41,42,0,0.0,0.0,0.08471418917179108,1,0.08471418917179108
42,22,0,2.087746663571796,1.0,1.0,156,1.0
42,48,0,0.0,0.0,0.5311201214790344,1,0.5311201214790344
42,49,0,0.0,0.0,0.5303062200546265,1,0.5303062200546265
42,1,0,0.0,0.0,0.5293113589286804,1,0.5293113589286804
42,27,0,0.0,0.0,0.3825093135237694,2,0.5289968848228455
42,21,0,0.962180224248508,0.21307161450386047,0.34670445873215794,125,0.5466527342796326
42,7,1,0.8910002089784977,0.5908800363540649,0.35655350372072236,106,0.7377253770828247
42,13,0,0.946800165046137,0.4074617326259613,0.3540839981339844,134,0.7096469402313232
42,19,0,0.90922942133026,0.4070779085159302,0.34669168367413167,131,0.5466375946998596
42,24,0,0.8833976575940202,0.0,0.3374374033797772,109,0.5483644008636475
42,20,0,0.8375137857725486,0.0,0.3639321638605533,117,0.5486897826194763
42,9,0,0.6642019854241287,0.40752848982810974,0.350343463547302,132,0.721806526184082
42,10,0,0.0,0.21299795806407928,0.3330513086563688,123,0.5487772226333618
42,23,0,0.0,0.0,0.3629306460521659,49,0.6120709180831909
42,8,0,0.0,0.40702909231185913,0.33358166312738774,93,0.5285553932189941
42,6,0,0.0,0.0,0.3272104997187853,75,0.5486850738525391
42,5,0,0.0,0.21356625854969025,0.34280268562047983,86,0.5719727873802185
42,0,0,0.0,0.21272113919258118,0.3463856258357947,52,0.5626494288444519
42,12,0,0.0,0.13304348289966583,0.18281329174836478,12,0.3353216350078583
42,40,0,0.0,0.0,0.2073526491294615,16,0.35363054275512695
42,26,0,0.0,0.2129613757133484,0.32784326936592134,57,0.5440101623535156
42,3,0,0.0,0.0,0.22631928883492947,9,0.5522598028182983
42,25,0,0.0,0.21288251876831055,0.323382280960043,123,0.5466135144233704
42,39,0,0.0,0.0,0.11053223613028725,6,0.22259292006492615
42,16,0,0.0,0.0,0.22807019066942089,17,0.4104084074497223
42,36,0,0.0,0.0,0.08882521209307015,5,0.34607717394828796
42,37,0,0.0,0.0,0.07007024541962892,2,0.1382940411567688
42,43,0,0.0,0.0,0.18892700457945466,3,0.3321041762828827
42,2,0,0.0,0.0,0.3363345413020364,54,0.5214826464653015
42,4,0,0.0,0.0,0.23464425355196,5,0.332098126411438
42,28,0,0.0,0.21309764683246613,0.3002731032096423,26,0.5201427936553955
42,17,0,0.0,0.0,0.16430597752332687,3,0.3250329792499542
42,11,0,0.0,0.0,0.18664873329301676,12,0.3665458858013153
42,14,0,0.0,0.22263438999652863,0.26407086104154587,4,0.5244344472885132
42,15,0,0.0,0.0,0.18902366422116756,4,0.331576406955719
42,38,0,0.0,0.0,0.11052130162715912,1,0.11052130162715912
42,18,0,0.0,0.0203420240432024,0.16043263270209232,6,0.5106946229934692
42,35,0,0.0,0.0,0.15693993866443634,2,0.23703964054584503
42,30,0,0.0,0.0,0.2488671839237213,1,0.2488671839237213
42,32,0,0.0,0.0,0.05987196043133736,3,0.0881086140871048
42,29,0,0.0,0.0,0.014150664501357824,2,0.02649318426847458
42,31,0,0.0,0.0,0.04804918554145843,2,0.09425964951515198
42,47,0,0.0,0.04662270098924637,0.06471777707338333,1,0.06471777707338333
42,41,0,0.0,0.0,0.04574463400058448,2,0.0847301185131073
42,42,0,0.0,0.0,0.08471418917179108,1,0.08471418917179108
43,22,0,2.087746663571796,1.0,1.0,156,1.0
43,48,0,0.0,0.0,0.5311201214790344,1,0.5311201214790344
43,49,0,0.0,0.0,0.5303062200546265,1,0.5303062200546265
43,1,0,0.0,0.0,0.5293113589286804,1,0.5293113589286804
43,27,0,0.0,0.0,0.3825093135237694,2,0.5289968848228455
43,21,0,0.962180224248508,0.39933863282203674,0.34670445873215794,125,0.5466527342796326
43,7,0,0.8910002089784977,0.5719427466392517,0.35655350372072236,106,0.7377253770828247
43,13,0,0.946800165046137,0.15935692191123962,0.3540839981339844,134,0.7096469402313232
43,19,0,0.90922942133026,0.15900859236717224,0.34669168367413167,131,0.5466375946998596
43,24,0,0.8833976575940202,0.15892933309078217,0.3374374033797772,109,0.5483644008636475
43,20,0,0.8375137857725486,0.4501771628856659,0.3639321638605533,117,0.5486897826194763
43,9,0,0.6642019854241287,0.5719703435897827,0.350343463547302,132,0.721806526184082
43,10,0,0.0,0.15901854634284973,0.3330513086563688,123,0.5487772226333618
43,23,0,0.0,0.0,0.3629306460521659,49,0.6120709180831909
43,8,0,0.0,0.0,0.33358166312738774,93,0.5285553932189941
43,6,0,0.0,0.0,0.3272104997187853,75,0.5486850738525391
43,5,0,0.0,0.5719727873802185,0.34280268562047983,86,0.5719727873802185
43,0,0,0.0,0.15892431139945984,0.3463856258357947,52,0.5626494288444519
43,12,0,0.0,0.0,0.18281329174836478,12,0.3353216350078583
43,40,0,0.0,0.0,0.2073526491294615,16,0.35363054275512695
43,26,1,0.0,0.15890288352966309,0.32784326936592134,57,0.5440101623535156
43,3,0,0.0,0.0,0.22631928883492947,9,0.5522598028182983
43,25,0,0.0,0.15894339978694916,0.323382280960043,123,0.5466135144233704
43,39,0,0.0,0.0,0.11053223613028725,6,0.22259292006492615
43,16,0,0.0,0.4104084074497223,0.22807019066942089,17,0.4104084074497223
43,36,0,0.0,0.0,0.08882521209307015,5,0.34607717394828796
43,37,0,0.0,0.0,0.07007024541962892,2,0.1382940411567688
43,43,0,0.0,0.3321041762828827,0.18892700457945466,3,0.3321041762828827
43,2,0,0.0,0.0,0.3363345413020364,54,0.5214826464653015
43,4,0,0.0,0.332098126411438,0.23464425355196,5,0.332098126411438
43,28,0,0.0,0.0,0.3002731032096423,26,0.5201427936553955
43,17,0,0.0,0.0,0.16430597752332687,3,0.3250329792499542
43,11,0,0.0,0.0,0.18664873329301676,12,0.3665458858013153
43,14,0,0.0,0.0,0.26407086104154587,4,0.5244344472885132
43,15,0,0.0,0.331576406955719,0.18902366422116756,4,0.331576406955719
43,38,0,0.0,0.0,0.11052130162715912,1,0.11052130162715912
43,18,0,0.0,0.0,0.16043263270209232,6,0.5106946229934692
43,35,0,0.0,0.0,0.15693993866443634,2,0.23703964054584503
43,30,0,0.0,0.0,0.2488671839237213,1,0.2488671839237213
43,32,0,0.0,0.0,0.05987196043133736,3,0.0881086140871048
43,29,0,0.0,0.0,0.014150664501357824,2,0.02649318426847458
43,31,0,0.0,0.0,0.04804918554145843,2,0.09425964951515198
43,47,0,0.0,0.0,0.06471777707338333,1,0.06471777707338333
43,41,0,0.0,0.0,0.04574463400058448,2,0.0847301185131073
43,42,0,0.0,0.0,0.08471418917179108,1,0.08471418917179108
44,22,0,2.087746663571796,1.0,1.0,156,1.0
44,48,0,0.0,0.0,0.5311201214790344,1,0.5311201214790344
44,49,0,0.0,0.0,0.5303062200546265,1,0.5303062200546265
44,1,0,0.0,0.0,0.5293113589286804,1,0.5293113589286804
44,27,0,0.0,0.0,0.3825093135237694,2,0.5289968848228455
44,21,0,0.962180224248508,0.0,0.34670445873215794,125,0.5466527342796326
44,7,0,0.8910002089784977,0.3831956684589386,0.35655350372072236,106,0.7377253770828247
44,13,0,0.946800165046137,0.4781442880630493,0.3540839981339844,134,0.7096469402313232
44,19,0,0.90922942133026,0.3831575810909271,0.34669168367413167,131,0.5466375946998596
44,24,0,0.8833976575940202,0.0,0.3374374033797772,109,0.5483644008636475
44,20,0,0.8375137857725486,0.3832361698150635,0.3639321638605533,117,0.5486897826194763
44,9,0,0.6642019854241287,0.38315609097480774,0.350343463547302,132,0.721806526184082
44,10,0,0.0,0.0,0.3330513086563688,123,0.5487772226333618
44,23,0,0.0,0.38315680623054504,0.3629306460521659,49,0.6120709180831909
44,8,0,0.0,0.0,0.33358166312738774,93,0.5285553932189941
44,6,0,0.0,0.3831702172756195,0.3272104997187853,75,0.5486850738525391
44,5,0,0.0,0.3831698000431061,0.34280268562047983,86,0.5719727873802185
44,0,0,0.0,0.0,0.3463856258357947,52,0.5626494288444519
44,12,0,0.0,0.0,0.18281329174836478,12,0.3353216350078583
44,40,0,0.0,0.0,0.2073526491294615,16,0.35363054275512695
44,26,1,0.0,0.4785431921482086,0.32784326936592134,57,0.5440101623535156
44,3,0,0.0,0.0,0.22631928883492947,9,0.5522598028182983
44,25,0,0.0,0.3831886649131775,0.323382280960043,123,0.5466135144233704
44,39,0,0.0,0.0,0.11053223613028725,6,0.22259292006492615
44,16,0,0.0,0.0,0.22807019066942089,17,0.4104084074497223
44,36,0,0.0,2.8976101020816714e-05,0.08882521209307015,5,0.34607717394828796
44,37,0,0.0,7.859431207180023e-05,0.07007024541962892,2,0.1382940411567688
44,43,0,0.0,0.0,0.18892700457945466,3,0.3321041762828827
44,2,0,0.0,0.3831753134727478,0.3363345413020364,54,0.5214826464653015
44,4,0,0.0,0.0,0.23464425355196,5,0.332098126411438
44,28,0,0.0,0.000392607063986361,0.3002731032096423,26,0.5201427936553955
44,17,0,0.0,0.0,0.16430597752332687,3,0.3250329792499542
44,11,0,0.0,0.0,0.18664873329301676,12,0.3665458858013153
44,14,0,0.0,0.0,0.26407086104154587,4,0.5244344472885132
44,15,0,0.0,0.0,0.18902366422116756,4,0.331576406955719
44,38,0,0.0,4.20061451222864e-06,0.11052130162715912,1,0.11052130162715912
44,18,0,0.0,0.0,0.16043263270209232,6,0.5106946229934692
44,35,0,0.0,2.3604126909049228e-05,0.15693993866443634,2,0.23703964054584503
44,30,0,0.0,0.0,0.2488671839237213,1,0.2488671839237213
44,32,0,0.0,0.0,0.05987196043133736,3,0.0881086140871048
44,29,0,0.0,3.741625914699398e-05,0.014150664501357824,2,0.02649318426847458
44,31,0,0.0,0.0,0.04804918554145843,2,0.09425964951515198
44,47,0,0.0,0.0,0.06471777707338333,1,0.06471777707338333
44,41,0,0.0,0.0,0.04574463400058448,2,0.0847301185131073
44,42,0,0.0,5.771863925474463e-06,0.08471418917179108,1,0.08471418917179108
45,22,0,2.087746663571796,1.0,1.0,156,1.0
45,48,0,0.0,0.0,0.5311201214790344,1,0.5311201214790344
45,49,0,0.0,0.0,0.5303062200546265,1,0.5303062200546265
45,1,0,0.0,0.0,0.5293113589286804,1,0.5293113589286804
45,27,0,0.0,0.1107126921415329,0.3825093135237694,2,0.5289968848228455
45,21,0,0.962180224248508,0.15406960248947144,0.34670445873215794,125,0.5466527342796326
45,7,0,0.8910002089784977,0.0,0.35655350372072236,106,0.7377253770828247
45,13,0,0.946800165046137,0.15396000444889069,0.3540839981339844,134,0.7096469402313232
45,19,0,0.90922942133026,0.3724094033241272,0.34669168367413167,131,0.5466375946998596
45,24,0,0.8833976575940202,0.3626410663127899,0.3374374033797772,109,0.5483644008636475
45,20,0,0.8375137857725486,0.15392617881298065,0.3639321638605533,117,0.5486897826194763
45,9,0,0.6642019854241287,0.15446430444717407,0.350343463547302,132,0.721806526184082
45,10,0,0.0,0.15450024604797363,0.3330513086563688,123,0.5487772226333618
45,23,0,0.0,0.36332303285598755,0.3629306460521659,49,0.6120709180831909
45,8,0,0.0,0.0,0.33358166312738774,93,0.5285553932189941
45,6,0,0.0,0.15455152094364166,0.3272104997187853,75,0.5486850738525391
45,5,0,0.0,0.0,0.34280268562047983,86,0.5719727873802185
45,0,0,0.0,0.15468160808086395,0.3463856258357947,52,0.5626494288444519
45,12,0,0.0,0.029429655522108078,0.18281329174836478,12,0.3353216350078583
45,40,0,0.0,0.3363558351993561,0.2073526491294615,16,0.35363054275512695
45,26,1,0.0,0.15398971736431122,0.32784326936592134,57,0.5440101623535156
45,3,0,0.0,0.0,0.22631928883492947,9,0.5522598028182983
45,25,0,0.0,0.15459266304969788,0.323382280960043,123,0.5466135144233704
45,39,0,0.0,0.0,0.11053223613028725,6,0.22259292006492615
45,16,0,0.0,0.1857525110244751,0.22807019066942089,17,0.4104084074497223
45,36,0,0.0,0.0,0.08882521209307015,5,0.34607717394828796
45,37,0,0.0,0.0,0.07007024541962892,2,0.1382940411567688
45,43,0,0.0,0.0,0.18892700457945466,3,0.3321041762828827
45,2,0,0.0,0.0,0.3363345413020364,54,0.5214826464653015
45,4,0,0.0,0.0,0.23464425355196,5,0.332098126411438
45,28,0,0.0,0.0,0.3002731032096423,26,0.5201427936553955
45,17,0,0.0,0.0,0.16430597752332687,3,0.3250329792499542
45,11,0,0.0,0.34850072860717773,0.18664873329301676,12,0.3665458858013153
45,14,0,0.0,0.0,0.26407086104154587,4,0.5244344472885132
45,15,0,0.0,0.0,0.18902366422116756,4,0.331576406955719
45,38,0,0.0,0.0,0.11052130162715912,1,0.11052130162715912
45,18,0,0.0,0.0,0.16043263270209232,6,0.5106946229934692
45,35,0,0.0,0.0,0.15693993866443634,2,0.23703964054584503
45,30,0,0.0,0.0,0.2488671839237213,1,0.2488671839237213
45,32,0,0.0,0.0,0.05987196043133736,3,0.0881086140871048
45,29,0,0.0,0.0,0.014150664501357824,2,0.02649318426847458
45,31,0,0.0,0.0,0.04804918554145843,2,0.09425964951515198
45,47,0,0.0,0.11877364665269852,0.06471777707338333,1,0.06471777707338333
45,41,0,0.0,0.0,0.04574463400058448,2,0.0847301185131073
45,42,0,0.0,0.0,0.08471418917179108,1,0.08471418917179108
46,22,0,2.087746663571796,1.0,1.0,156,1.0
46,48,0,0.0,0.0,0.5311201214790344,1,0.5311201214790344
46,49,0,0.0,0.0,0.5303062200546265,1,0.5303062200546265
46,1,0,0.0,0.0,0.5293113589286804,1,0.5293113589286804
46,27,0,0.0,0.0,0.3825093135237694,2,0.5289968848228455
46,21,0,0.962180224248508,0.0,0.34670445873215794,125,0.5466527342796326
46,7,0,0.8910002089784977,0.4228436052799225,0.35655350372072236,106,0.7377253770828247
46,13,0,0.946800165046137,0.3448808491230011,0.3540839981339844,134,0.7096469402313232
46,19,0,0.90922942133026,0.0,0.34669168367413167,131,0.5466375946998596
46,24,0,0.8833976575940202,0.0,0.3374374033797772,109,0.5483644008636475
46,20,0,0.8375137857725486,0.00013640512770507485,0.3639321638605533,117,0.5486897826194763
46,9,0,0.6642019854241287,3.3876527595566586e-05,0.350343463547302,132,0.721806526184082
46,10,0,0.0,0.0,0.3330513086563688,123,0.5487772226333618
46,23,0,0.0,0.0002753438602667302,0.3629306460521659,49,0.6120709180831909
46,8,0,0.0,0.0,0.33358166312738774,93,0.5285553932189941
46,6,0,0.0,0.00017056771321222186,0.3272104997187853,75,0.5486850738525391
46,5,0,0.0,0.00014277997252065688,0.34280268562047983,86,0.5719727873802185
46,0,0,0.0,0.15197406709194183,0.3463856258357947,52,0.5626494288444519
46,12,0,0.0,0.07226059585809708,0.18281329174836478,12,0.3353216350078583
46,40,0,0.0,0.0,0.2073526491294615,16,0.35363054275512695
46,26,1,0.0,0.00010763664613477886,0.32784326936592134,57,0.5440101623535156
46,3,0,0.0,0.05642681568861008,0.22631928883492947,9,0.5522598028182983
46,25,0,0.0,6.799824768677354e-05,0.323382280960043,123,0.5466135144233704
46,39,0,0.0,0.0,0.11053223613028725,6,0.22259292006492615
46,16,0,0.0,0.2330310046672821,0.22807019066942089,17,0.4104084074497223
46,36,0,0.0,0.0,0.08882521209307015,5,0.34607717394828796
46,37,0,0.0,0.0,0.07007024541962892,2,0.1382940411567688
46,43,0,0.0,0.0,0.18892700457945466,3,0.3321041762828827
46,2,0,0.0,0.00020456683705560863,0.3363345413020364,54,0.5214826464653015
46,4,0,0.0,0.0,0.23464425355196,5,0.332098126411438
46,28,0,0.0,0.0,0.3002731032096423,26,0.5201427936553955
46,17,0,0.0,0.0,0.16430597752332687,3,0.3250329792499542
46,11,0,0.0,0.2012781947851181,0.18664873329301676,12,0.3665458858013153
46,14,0,0.0,0.19820454716682434,0.26407086104154587,4,0.5244344472885132
46,15,0,0.0,0.0,0.18902366422116756,4,0.331576406955719
46,38,0,0.0,0.11052130162715912,0.11052130162715912,1,0.11052130162715912
46,18,0,0.0,0.06588245183229446,0.16043263270209232,6,0.5106946229934692
46,35,0,0.0,0.0,0.15693993866443634,2,0.23703964054584503
46,30,0,0.0,0.0,0.2488671839237213,1,0.2488671839237213
46,32,0,0.0,0.0,0.05987196043133736,3,0.0881086140871048
46,29,0,0.0,0.0,0.014150664501357824,2,0.02649318426847458
46,31,0,0.0,0.0,0.04804918554145843,2,0.09425964951515198
46,47,0,0.0,0.06471777707338333,0.06471777707338333,1,0.06471777707338333
46,41,0,0.0,0.0,0.04574463400058448,2,0.0847301185131073
46,42,0,0.0,0.0,0.08471418917179108,1,0.08471418917179108
47,22,0,2.087746663571796,1.0,1.0,156,1.0
47,48,1,0.0,0.0,0.5311201214790344,1,0.5311201214790344
47,49,0,0.0,0.0,0.5303062200546265,1,0.5303062200546265
47,1,0,0.0,0.0,0.5293113589286804,1,0.5293113589286804
47,27,0,0.0,0.0,0.3825093135237694,2,0.5289968848228455
47,21,0,0.962180224248508,0.33531221747398376,0.34670445873215794,125,0.5466527342796326
47,7,0,0.8910002089784977,0.43762660026550293,0.35655350372072236,106,0.7377253770828247
47,13,0,0.946800165046137,0.0,0.3540839981339844,134,0.7096469402313232
47,19,0,0.90922942133026,0.33524951338768005,0.34669168367413167,131,0.5466375946998596
47,24,0,0.8833976575940202,0.0,0.3374374033797772,109,0.5483644008636475
47,20,0,0.8375137857725486,0.0,0.3639321638605533,117,0.5486897826194763
47,9,0,0.6642019854241287,0.43764039874076843,0.350343463547302,132,0.721806526184082
47,10,0,0.0,0.43799349665641785,0.3330513086563688,123,0.5487772226333618
47,23,0,0.0,0.3352850079536438,0.3629306460521659,49,0.6120709180831909
47,8,1,0.0,0.0,0.33358166312738774,93,0.5285553932189941
47,6,0,0.0,0.3353034257888794,0.3272104997187853,75,0.5486850738525391
47,5,0,0.0,0.4376339316368103,0.34280268562047983,86,0.5719727873802185
47,0,0,0.0,0.0,0.3463856258357947,52,0.5626494288444519
47,12,0,0.0,0.0,0.18281329174836478,12,0.3353216350078583
47,40,0,0.0,0.0,0.2073526491294615,16,0.35363054275512695
47,26,0,0.0,0.43766558170318604,0.32784326936592134,57,0.5440101623535156
47,3,0,0.0,0.00756503501906991,0.22631928883492947,9,0.5522598028182983
47,25,0,0.0,0.43765076994895935,0.323382280960043,123,0.5466135144233704
47,39,0,0.0,0.00010026954987552017,0.11053223613028725,6,0.22259292006492615
47,16,0,0.0,0.0,0.22807019066942089,17,0.4104084074497223
47,36,0,0.0,0.0,0.08882521209307015,5,0.34607717394828796
47,37,0,0.0,0.0,0.07007024541962892,2,0.1382940411567688
47,43,0,0.0,0.0,0.18892700457945466,3,0.3321041762828827
47,2,0,0.0,0.4376818835735321,0.3363345413020364,54,0.5214826464653015
47,4,0,0.0,8.247487130574882e-05,0.23464425355196,5,0.332098126411438
47,28,0,0.0,0.0,0.3002731032096423,26,0.5201427936553955
47,17,0,0.0,0.0,0.16430597752332687,3,0.3250329792499542
47,11,0,0.0,0.0,0.18664873329301676,12,0.3665458858013153
47,14,0,0.0,0.0,0.26407086104154587,4,0.5244344472885132
47,15,0,0.0,0.0,0.18902366422116756,4,0.331576406955719
47,38,0,0.0,0.0,0.11052130162715912,1,0.11052130162715912
47,18,0,0.0,0.0,0.16043263270209232,6,0.5106946229934692
47,35,0,0.0,0.0,0.15693993866443634,2,0.23703964054584503
47,30,0,0.0,0.0,0.2488671839237213,1,0.2488671839237213
47,32,0,0.0,0.0,0.05987196043133736,3,0.0881086140871048
47,29,0,0.0,0.0,0.014150664501357824,2,0.02649318426847458
47,31,0,0.0,0.0,0.04804918554145843,2,0.09425964951515198
47,47,0,0.0,0.0,0.06471777707338333,1,0.06471777707338333
47,41,0,0.0,0.0,0.04574463400058448,2,0.0847301185131073
47,42,0,0.0,0.0,0.08471418917179108,1,0.08471418917179108
48,22,0,2.087746663571796,1.0,1.0,156,1.0
48,48,0,0.0,0.0,0.5311201214790344,1,0.5311201214790344
48,49,0,0.0,0.0,0.5303062200546265,1,0.5303062200546265
48,1,0,0.0,0.0,0.5293113589286804,1,0.5293113589286804
48,27,0,0.0,0.0,0.3825093135237694,2,0.5289968848228455
48,21,0,0.962180224248508,0.0,0.34670445873215794,125,0.5466527342796326
48,7,0,0.8910002089784977,0.09419267624616623,0.35655350372072236,106,0.7377253770828247
48,13,0,0.946800165046137,0.31761637330055237,0.3540839981339844,134,0.7096469402313232
48,19,0,0.90922942133026,0.3176259994506836,0.34669168367413167,131,0.5466375946998596
48,24,0,0.8833976575940202,0.0,0.3374374033797772,109,0.5483644008636475
48,20,0,0.8375137857725486,0.3175904154777527,0.3639321638605533,117,0.5486897826194763
48,9,0,0.6642019854241287,0.09418746083974838,0.350343463547302,132,0.721806526184082
48,10,0,0.0,0.0942765548825264,0.3330513086563688,123,0.5487772226333618
48,23,0,0.0,0.3885802626609802,0.3629306460521659,49,0.6120709180831909
48,8,1,0.0,0.5285553932189941,0.33358166312738774,93,0.5285553932189941
48,6,0,0.0,0.09429322928190231,0.3272104997187853,75,0.5486850738525391
48,5,0,0.0,0.0,0.34280268562047983,86,0.5719727873802185
48,0,0,0.0,0.0,0.3463856258357947,52,0.5626494288444519
48,12,0,0.0,0.08931180834770203,0.18281329174836478,12,0.3353216350078583
48,40,0,0.0,0.27083054184913635,0.2073526491294615,16,0.35363054275512695
48,26,0,0.0,0.09424970299005508,0.32784326936592134,57,0.5440101623535156
48,3,0,0.0,0.0,0.22631928883492947,9,0.5522598028182983
48,25,0,0.0,0.0,0.323382280960043,123,0.5466135144233704
48,39,0,0.0,0.0,0.11053223613028725,6,0.22259292006492615
48,16,0,0.0,0.0,0.22807019066942089,17,0.4104084074497223
48,36,0,0.0,0.0,0.08882521209307015,5,0.34607717394828796
48,37,0,0.0,0.0,0.07007024541962892,2,0.1382940411567688
48,43,0,0.0,0.0,0.18892700457945466,3,0.3321041762828827
48,2,0,0.0,0.0942574292421341,0.3363345413020364,54,0.5214826464653015
48,4,0,0.0,0.0,0.23464425355196,5,0.332098126411438
48,28,0,0.0,0.0,0.3002731032096423,26,0.5201427936553955
48,17,0,0.0,0.0,0.16430597752332687,3,0.3250329792499542
48,11,0,0.0,0.03216150030493736,0.18664873329301676,12,0.3665458858013153
48,14,0,0.0,0.0,0.26407086104154587,4,0.5244344472885132
48,15,0,0.0,0.0,0.18902366422116756,4,0.331576406955719
48,38,0,0.0,0.0,0.11052130162715912,1,0.11052130162715912
48,18,0,0.0,0.1779254972934723,0.16043263270209232,6,0.5106946229934692
48,35,0,0.0,0.0,0.15693993866443634,2,0.23703964054584503
48,30,0,0.0,0.0,0.2488671839237213,1,0.2488671839237213
48,32,0,0.0,0.0,0.05987196043133736,3,0.0881086140871048
48,29,0,0.0,0.0,0.014150664501357824,2,0.02649318426847458
48,31,0,0.0,0.09425964951515198,0.04804918554145843,2,0.09425964951515198
48,47,0,0.0,0.0,0.06471777707338333,1,0.06471777707338333
48,41,0,0.0,0.0,0.04574463400058448,2,0.0847301185131073
48,42,0,0.0,0.0,0.08471418917179108,1,0.08471418917179108
49,22,0,2.087746663571796,1.0,1.0,156,1.0
49,48,1,0.0,0.0,0.5311201214790344,1,0.5311201214790344
49,49,0,0.0,0.0,0.5303062200546265,1,0.5303062200546265
49,1,0,0.0,0.0,0.5293113589286804,1,0.5293113589286804
49,27,0,0.0,0.0,0.3825093135237694,2,0.5289968848228455
49,21,0,0.962180224248508,0.5001637935638428,0.34670445873215794,125,0.5466527342796326
49,7,0,0.8910002089784977,0.40910807251930237,0.35655350372072236,106,0.7377253770828247
49,13,0,0.946800165046137,0.4090888202190399,0.3540839981339844,134,0.7096469402313232
49,19,0,0.90922942133026,0.5000832676887512,0.34669168367413167,131,0.5466375946998596
49,24,0,0.8833976575940202,0.409111350774765,0.3374374033797772,109,0.5483644008636475
49,20,0,0.8375137857725486,0.4091327488422394,0.3639321638605533,117,0.5486897826194763
49,9,1,0.6642019854241287,0.0,0.350343463547302,132,0.721806526184082
49,10,0,0.0,0.5001384019851685,0.3330513086563688,123,0.5487772226333618
49,23,0,0.0,0.0,0.3629306460521659,49,0.6120709180831909
49,8,0,0.0,0.0,0.33358166312738774,93,0.5285553932189941
49,6,0,0.0,0.40908923745155334,0.3272104997187853,75,0.5486850738525391
49,5,0,0.0,0.40908822417259216,0.34280268562047983,86,0.5719727873802185
49,0,0,0.0,0.40909937024116516,0.3463856258357947,52,0.5626494288444519
49,12,0,0.0,0.0005424818373285234,0.18281329174836478,12,0.3353216350078583
49,40,0,0.0,6.359100370900705e-05,0.2073526491294615,16,0.35363054275512695
49,26,0,0.0,0.0,0.32784326936592134,57,0.5440101623535156
49,3,0,0.0,0.0001357339060632512,0.22631928883492947,9,0.5522598028182983
49,25,0,0.0,0.5001736879348755,0.323382280960043,123,0.5466135144233704
49,39,0,0.0,0.0,0.11053223613028725,6,0.22259292006492615
49,16,0,0.0,0.0,0.22807019066942089,17,0.4104084074497223
49,36,0,0.0,0.0,0.08882521209307015,5,0.34607717394828796
49,37,0,0.0,0.0,0.07007024541962892,2,0.1382940411567688
49,43,0,0.0,0.0,0.18892700457945466,3,0.3321041762828827
49,2,0,0.0,0.0,0.3363345413020364,54,0.5214826464653015
49,4,0,0.0,0.0,0.23464425355196,5,0.332098126411438
49,28,0,0.0,0.0,0.3002731032096423,26,0.5201427936553955
49,17,0,0.0,6.195506284711882e-05,0.16430597752332687,3,0.3250329792499542
49,11,0,0.0,0.0,0.18664873329301676,12,0.3665458858013153
49,14,0,0.0,5.9358568250900134e-05,0.26407086104154587,4,0.5244344472885132
49,15,0,0.0,8.380494546145201e-05,0.18902366422116756,4,0.331576406955719
49,38,0,0.0,0.0,0.11052130162715912,1,0.11052130162715912
49,18,0,0.0,0.0,0.16043263270209232,6,0.5106946229934692
49,35,0,0.0,0.0,0.15693993866443634,2,0.23703964054584503
49,30,0,0.0,0.0,0.2488671839237213,1,0.2488671839237213
49,32,0,0.0,0.0,0.05987196043133736,3,0.0881086140871048
49,29,0,0.0,0.0,0.014150664501357824,2,0.02649318426847458
49,31,0,0.0,0.0,0.04804918554145843,2,0.09425964951515198
49,47,0,0.0,0.0,0.06471777707338333,1,0.06471777707338333
49,41,0,0.0,0.0,0.04574463400058448,2,0.0847301185131073
49,42,0,0.0,0.0,0.08471418917179108,1,0.08471418917179108
50,22,0,2.087746663571796,1.0,1.0,156,1.0
50,48,1,0.0,0.0,0.5311201214790344,1,0.5311201214790344
50,49,0,0.0,0.0,0.5303062200546265,1,0.5303062200546265
50,1,0,0.0,0.0,0.5293113589286804,1,0.5293113589286804
50,27,0,0.0,0.0,0.3825093135237694,2,0.5289968848228455
50,21,0,0.962180224248508,0.4918898642063141,0.34670445873215794,125,0.5466527342796326
50,7,0,0.8910002089784977,0.49187180399894714,0.35655350372072236,106,0.7377253770828247
50,13,0,0.946800165046137,0.39937934279441833,0.3540839981339844,134,0.7096469402313232
50,19,0,0.90922942133026,0.39904719591140747,0.34669168367413167,131,0.5466375946998596
50,24,0,0.8833976575940202,0.49185243248939514,0.3374374033797772,109,0.5483644008636475
50,20,0,0.8375137857725486,0.39901167154312134,0.3639321638605533,117,0.5486897826194763
50,9,1,0.6642019854241287,0.49214065074920654,0.350343463547302,132,0.721806526184082
